x y z R
0.55353 2.38123 -0.799427 2.5721
0.55353 2.38123 -0.799427 2.5721
0.55353 2.38123 -0.799427 2.5721
0.55353 2.38123 -0.799427 2.5721
0.0384722 2.40359 -1.29797 2.73193
0.0384722 2.40359 -1.29797 2.73193
0.0384722 2.40359 -1.29797 2.73193
0.0384722 2.40359 -1.29797 2.73193
0.0384722 2.40359 -1.29797 2.73193
0.0384722 2.40359 -1.29797 2.73193
1.0862 1.2227 -0.707949 1.78214
2.03453 0.342596 -0.302778 2.08527
1.4786 0.435692 0.19654 1.55393
0.747034 -0.198264 -0.825212 1.13064
1.14611 0.292853 -0.457864 1.26845
0.753141 -0.57994 0.328169 1.00561
0.753141 -0.57994 0.328169 1.00561
-0.129822 0.225461 0.0502807 0.26498
-0.129822 0.225461 0.0502807 0.26498
-0.129822 0.225461 0.0502807 0.26498
-0.129822 0.225461 0.0502807 0.26498
-0.129822 0.225461 0.0502807 0.26498
-0.129822 0.225461 0.0502807 0.26498
-0.170594 -0.962423 -0.650246 1.17396
0.709059 0.135373 -0.946146 1.19008
1.20055 -0.127239 -0.560288 1.33095
1.47621 0.850151 0.611324 1.80988
1.47621 0.850151 0.611324 1.80988
1.47621 0.850151 0.611324 1.80988
0.938288 0.565947 0.220241 1.11767
-0.0826869 0.316677 -0.494218 0.592767
-0.0826869 0.316677 -0.494218 0.592767
0.330461 -0.182065 0.565138 0.67951
0.330461 -0.182065 0.565138 0.67951
-0.111988 -0.43336 1.10821 1.19519
-0.111988 -0.43336 1.10821 1.19519
-0.877838 0.200885 0.463779 1.01294
-0.877838 0.200885 0.463779 1.01294
-0.877838 0.200885 0.463779 1.01294
-0.877838 0.200885 0.463779 1.01294
-0.877838 0.200885 0.463779 1.01294
-0.877838 0.200885 0.463779 1.01294
-0.877838 0.200885 0.463779 1.01294
-0.877838 0.200885 0.463779 1.01294
-0.877838 0.200885 0.463779 1.01294
-0.877838 0.200885 0.463779 1.01294
-0.877838 0.200885 0.463779 1.01294
-0.545557 -0.197448 -0.629353 0.855981
-0.545557 -0.197448 -0.629353 0.855981
-0.719998 -0.204324 -0.784511 1.08425
-0.524949 0.918374 -0.215884 1.07962
-0.524949 0.918374 -0.215884 1.07962
0.176941 -0.0815126 0.708359 0.73466
0.176941 -0.0815126 0.708359 0.73466
0.730879 0.834782 0.662674 1.29236
0.180444 0.754225 1.03672 1.29468
0.180444 0.754225 1.03672 1.29468
1.23368 -0.290028 1.2177 1.75752
1.23368 -0.290028 1.2177 1.75752
1.46935 -0.31528 0.140333 1.50933
0.656391 0.728488 1.04475 1.43285
0.656391 0.728488 1.04475 1.43285
1.11085 0.739748 0.277758 1.36322
1.73181 0.297194 -0.139998 1.7627
1.73181 0.297194 -0.139998 1.7627
1.03503 0.619026 0.303944 1.24373
0.375044 -0.0670762 -0.0682338 0.387057
-0.180609 -0.349665 -0.953902 1.0319
0.117437 -0.196775 0.0848825 0.24437
0.117437 -0.196775 0.0848825 0.24437
0.117437 -0.196775 0.0848825 0.24437
0.117437 -0.196775 0.0848825 0.24437
0.117437 -0.196775 0.0848825 0.24437
0.117437 -0.196775 0.0848825 0.24437
0.117437 -0.196775 0.0848825 0.24437
0.117437 -0.196775 0.0848825 0.24437
0.117437 -0.196775 0.0848825 0.24437
0.117437 -0.196775 0.0848825 0.24437
0.117437 -0.196775 0.0848825 0.24437
0.117437 -0.196775 0.0848825 0.24437
0.21692 0.408424 0.361642 0.587068
0.21692 0.408424 0.361642 0.587068
0.874017 0.494467 0.186645 1.02139
1.37591 -0.358121 0.868998 1.66629
1.37591 -0.358121 0.868998 1.66629
0.299433 -0.32995 1.55865 1.62109
-0.623304 -0.357309 1.8002 1.93827
-1.22416 0.605462 2.32658 2.6978
-1.39393 0.24871 1.82132 2.30697
-0.190504 -0.557864 2.42342 2.49409
-0.190504 -0.557864 2.42342 2.49409
-0.190504 -0.557864 2.42342 2.49409
-0.382374 -0.291627 2.73845 2.78036
-0.540564 0.756058 2.04078 2.24245
-0.540564 0.756058 2.04078 2.24245
-0.35422 0.769872 2.75611 2.88345
-0.35422 0.769872 2.75611 2.88345
-0.9332 -0.439278 2.78678 2.97153
-2.01855 -0.060092 3.42528 3.97627
-1.04314 -1.08002 2.99688 3.35199
-1.04314 -1.08002 2.99688 3.35199
-0.769151 -1.62801 2.14476 2.80036
0.389747 -0.829159 1.93627 2.14209
-0.5638 -1.64383 1.03072 2.02051
-1.0931 -0.550194 1.99739 2.34247
-0.291034 -0.458509 0.948176 1.09269
0.209691 0.353357 1.11436 1.1877
0.209691 0.353357 1.11436 1.1877
0.209691 0.353357 1.11436 1.1877
0.0847032 -0.788722 0.428606 0.901643
0.0847032 -0.788722 0.428606 0.901643
0.337618 -1.02434 0.37481 1.14182
1.20528 -0.337726 0.628955 1.40084
1.68575 -0.791219 0.4175 1.90842
1.68575 -0.791219 0.4175 1.90842
0.607699 0.245768 0.705758 0.963221
0.607699 0.245768 0.705758 0.963221
0.607699 0.245768 0.705758 0.963221
0.607699 0.245768 0.705758 0.963221
0.196472 1.14183 0.781404 1.39749
0.0363127 1.86733 1.0854 2.16017
-0.754175 0.652552 0.773959 1.26239
-0.491057 -0.293503 0.0482566 0.574116
-0.491057 -0.293503 0.0482566 0.574116
-0.491057 -0.293503 0.0482566 0.574116
0.343643 -0.266292 -0.289826 0.522495
0.343643 -0.266292 -0.289826 0.522495
0.343643 -0.266292 -0.289826 0.522495
0.343643 -0.266292 -0.289826 0.522495
0.343643 -0.266292 -0.289826 0.522495
0.853262 -0.486582 0.079054 0.985428
0.853262 -0.486582 0.079054 0.985428
0.511236 -0.883539 1.05665 1.46919
0.511236 -0.883539 1.05665 1.46919
-0.142477 -1.12631 -0.105942 1.14022
-0.142477 -1.12631 -0.105942 1.14022
-1.24472 -0.37987 0.427462 1.3698
-1.03941 -1.58747 -0.725903 2.03159
-1.03941 -1.58747 -0.725903 2.03159
-0.240577 -2.52701 -0.308344 2.5571
-0.240577 -2.52701 -0.308344 2.5571
-0.167476 -1.7184 0.765582 1.88867
-0.167476 -1.7184 0.765582 1.88867
-0.0831814 -0.669508 1.14413 1.32823
0.434542 -0.965145 0.697437 1.26758
1.59437 -0.0875252 -0.285668 1.62212
1.59437 -0.0875252 -0.285668 1.62212
1.30996 -0.196357 -0.270253 1.35188
0.528409 -0.888165 0.566542 1.17857
0.528409 -0.888165 0.566542 1.17857
-0.424945 -1.12826 0.0548684 1.20688
-0.424945 -1.12826 0.0548684 1.20688
-0.108079 -0.681856 -0.899091 1.13357
-0.764781 0.0149482 0.223811 0.796998
0.330616 0.609573 -0.204933 0.723107
0.330616 0.609573 -0.204933 0.723107
0.330616 0.609573 -0.204933 0.723107
0.330616 0.609573 -0.204933 0.723107
0.330616 0.609573 -0.204933 0.723107
-0.355741 -0.514981 0.553102 0.835272
0.0929433 -1.67318 0.777712 1.84743
0.0898363 -0.642254 0.611189 0.89113
0.0898363 -0.642254 0.611189 0.89113
0.0898363 -0.642254 0.611189 0.89113
0.0898363 -0.642254 0.611189 0.89113
-0.248528 0.159235 0.684766 0.745672
-0.248528 0.159235 0.684766 0.745672
-0.248528 0.159235 0.684766 0.745672
0.743283 -0.892577 1.16464 1.64486
-0.011806 -0.204272 1.094 1.11297
-0.57305 0.0148331 0.301759 0.647815
-0.57305 0.0148331 0.301759 0.647815
-0.57305 0.0148331 0.301759 0.647815
-0.57305 0.0148331 0.301759 0.647815
-0.57305 0.0148331 0.301759 0.647815
-1.60464 -0.386849 0.392692 1.69668
-0.849027 -0.157259 -0.801379 1.17804
-0.849027 -0.157259 -0.801379 1.17804
-1.30629 -0.683098 -0.693686 1.62917
-1.42685 0.164229 -0.546998 1.5369
-1.01548 -0.980983 -0.114567 1.41656
-1.01548 -0.980983 -0.114567 1.41656
0.201958 -0.891089 -0.0998253 0.919126
0.175732 0.0987047 -0.882148 0.904881
0.175732 0.0987047 -0.882148 0.904881
-0.648659 0.224197 -0.581204 0.899345
0.479215 0.553339 -1.69925 1.85021
0.479215 0.553339 -1.69925 1.85021
0.539323 1.43642 -2.36852 2.82207
1.06126 0.955861 -1.3507 1.96579
1.54157 0.851671 -1.06244 2.05684
1.54157 0.851671 -1.06244 2.05684
1.54157 0.851671 -1.06244 2.05684
1.54157 0.851671 -1.06244 2.05684
1.33355 -0.065919 -0.508 1.42855
0.17047 -1.22988 0.149924 1.25066
-0.16159 -1.50584 -0.859389 1.74133
-0.593762 -1.10352 -1.36299 1.8515
-0.983897 -0.307592 -0.390688 1.10241
-0.983897 -0.307592 -0.390688 1.10241
-0.88883 0.535046 0.520948 1.1609
-0.347545 -0.286708 -0.536052 0.700243
-0.347545 -0.286708 -0.536052 0.700243
-0.347545 -0.286708 -0.536052 0.700243
-0.347545 -0.286708 -0.536052 0.700243
-0.823479 0.324578 -0.882352 1.24981
-0.0525077 -0.672991 -0.411 0.790313
-0.0525077 -0.672991 -0.411 0.790313
-0.0525077 -0.672991 -0.411 0.790313
0.380857 -0.0658977 0.0814997 0.395015
0.380857 -0.0658977 0.0814997 0.395015
1.19759 0.165779 -0.189233 1.22373
2.0657 -0.686371 -0.869544 2.344
2.32225 -0.337035 -1.01476 2.5566
2.32225 -0.337035 -1.01476 2.5566
2.32225 -0.337035 -1.01476 2.5566
2.32225 -0.337035 -1.01476 2.5566
1.23621 -1.29448 -1.22232 2.16748
1.23621 -1.29448 -1.22232 2.16748
2.13637 -0.0865705 -1.15 2.42777
2.13637 -0.0865705 -1.15 2.42777
2.38529 0.0681267 -0.933884 2.56249
2.46502 -0.137637 -2.14286 3.26911
1.98417 0.0199619 -1.74615 2.64317
2.57922 1.13094 -1.08429 3.0178
2.99309 0.737534 -0.97532 3.23323
1.81435 1.29167 -1.38673 2.6236
0.882828 1.69033 -0.519652 1.97652
0.634322 1.76671 0.675062 1.99483
0.967638 0.823294 0.0930675 1.27389
0.778822 1.16124 0.23949 1.41859
0.778822 1.16124 0.23949 1.41859
-0.0121529 0.111092 1.32554 1.33024
-0.687141 0.592586 0.289175 0.952336
-1.36356 1.41908 0.245945 1.98332
-2.48547 2.33293 -0.901064 3.52591
-2.67946 1.38908 -1.17658 3.23935
-3.46695 2.09914 -1.79521 4.43271
-3.4762 1.8388 -1.33448 4.15283
-2.52565 1.05596 -2.31817 3.58718
-1.41825 0.980623 -1.618 2.36452
-1.41825 0.980623 -1.618 2.36452
-1.7402 -0.188705 -1.42032 2.25416
-1.20973 -0.0871784 -1.63105 2.03258
-1.20973 -0.0871784 -1.63105 2.03258
-0.842768 0.481404 -0.966815 1.36994
-0.842768 0.481404 -0.966815 1.36994
-0.423875 1.54257 0.160285 1.60776
-0.423875 1.54257 0.160285 1.60776
-0.423875 1.54257 0.160285 1.60776
0.30889 0.449221 -0.955163 1.0998
0.30889 0.449221 -0.955163 1.0998
0.30889 0.449221 -0.955163 1.0998
1.26527 1.07861 -0.131074 1.66778
1.56924 1.60342 0.975476 2.44643
1.56924 1.60342 0.975476 2.44643
0.732877 1.53696 0.679663 1.83339
0.732877 1.53696 0.679663 1.83339
-0.0801191 2.2818 1.60924 2.79333
-0.0801191 2.2818 1.60924 2.79333
-0.0801191 2.2818 1.60924 2.79333
-0.0801191 2.2818 1.60924 2.79333
-0.0801191 2.2818 1.60924 2.79333
0.249764 3.13864 1.14701 3.35098
-0.0118925 3.09317 1.32468 3.36491
0.110282 2.08565 1.69254 2.68827
0.110282 2.08565 1.69254 2.68827
0.110282 2.08565 1.69254 2.68827
0.575681 2.8303 0.953518 3.04158
0.575681 2.8303 0.953518 3.04158
0.744475 1.84752 0.756081 2.13055
0.744475 1.84752 0.756081 2.13055
0.744475 1.84752 0.756081 2.13055
0.23428 1.42186 -0.380086 1.49032
0.23428 1.42186 -0.380086 1.49032
0.23428 1.42186 -0.380086 1.49032
0.23428 1.42186 -0.380086 1.49032
1.25505 0.702981 0.347008 1.47978
1.25505 0.702981 0.347008 1.47978
0.3001 0.96981 1.31742 1.66318
0.3001 0.96981 1.31742 1.66318
-0.129996 0.409475 0.340665 0.548289
-0.354963 0.41138 -0.105159 0.553436
-0.354963 0.41138 -0.105159 0.553436
-0.354963 0.41138 -0.105159 0.553436
-0.354963 0.41138 -0.105159 0.553436
-0.354963 0.41138 -0.105159 0.553436
-0.354963 0.41138 -0.105159 0.553436
-0.349123 0.782956 0.445341 0.966041
-0.681015 -0.369781 -0.421006 0.88191
-0.984231 0.651467 0.737007 1.39151
-0.984231 0.651467 0.737007 1.39151
-0.984231 0.651467 0.737007 1.39151
-0.726613 0.413511 1.15859 1.42874
-0.0600688 -0.280339 0.254062 0.383074
-0.0600688 -0.280339 0.254062 0.383074
0.971544 -0.219608 0.746881 1.24497
0.122124 -1.04891 -0.104106 1.06111
0.122124 -1.04891 -0.104106 1.06111
-0.230863 -0.695586 -0.524496 0.901241
-0.230863 -0.695586 -0.524496 0.901241
-0.230863 -0.695586 -0.524496 0.901241
-0.305614 -0.76971 0.520571 0.978185
-0.305614 -0.76971 0.520571 0.978185
-0.305614 -0.76971 0.520571 0.978185
-0.305614 -0.76971 0.520571 0.978185
-0.305614 -0.76971 0.520571 0.978185
0.0766996 -0.244058 0.859791 0.897044
0.185271 -0.740619 0.285756 0.815167
-0.0971927 -0.785482 0.0614804 0.793857
-0.0971927 -0.785482 0.0614804 0.793857
-0.0971927 -0.785482 0.0614804 0.793857
-0.0971927 -0.785482 0.0614804 0.793857
0.0587886 -0.169617 0.186583 0.25892
0.0587886 -0.169617 0.186583 0.25892
0.0587886 -0.169617 0.186583 0.25892
0.0587886 -0.169617 0.186583 0.25892
0.0587886 -0.169617 0.186583 0.25892
0.0587886 -0.169617 0.186583 0.25892
0.0587886 -0.169617 0.186583 0.25892
0.0587886 -0.169617 0.186583 0.25892
0.0587886 -0.169617 0.186583 0.25892
0.0587886 -0.169617 0.186583 0.25892
0.0587886 -0.169617 0.186583 0.25892
-0.380868 0.578937 0.779743 1.04318
-1.18168 0.105728 1.32704 1.78006
-1.18168 0.105728 1.32704 1.78006
-1.00909 0.760797 1.12773 1.69376
-1.08695 0.294904 2.01506 2.30844
-0.081879 0.987219 1.94362 2.18151
0.092961 1.85541 0.72064 1.99261
-0.609599 1.9036 0.333302 2.02643
-0.609599 1.9036 0.333302 2.02643
0.0327417 2.05137 -0.765518 2.18979
0.0327417 2.05137 -0.765518 2.18979
-0.111719 1.07416 -1.06974 1.52008
-0.111719 1.07416 -1.06974 1.52008
-0.111719 1.07416 -1.06974 1.52008
-0.111719 1.07416 -1.06974 1.52008
-0.111719 1.07416 -1.06974 1.52008
-0.111719 1.07416 -1.06974 1.52008
-0.111719 1.07416 -1.06974 1.52008
-0.111719 1.07416 -1.06974 1.52008
-0.0875336 1.65379 -0.338361 1.69031
-0.0875336 1.65379 -0.338361 1.69031
-1.02096 2.02036 0.559446 2.33178
-1.02096 2.02036 0.559446 2.33178
-1.91237 1.02502 0.657658 2.26723
-1.91237 1.02502 0.657658 2.26723
-1.33658 0.555498 0.738762 1.62505
-2.2581 0.865084 1.3161 2.75309
-2.27326 0.300913 0.832686 2.4396
-2.00891 1.27716 1.7489 2.9539
-2.00891 1.27716 1.7489 2.9539
-1.70309 0.86078 0.830668 2.08122
-1.70309 0.86078 0.830668 2.08122
-1.70309 0.86078 0.830668 2.08122
-1.60678 1.67437 1.62072 2.83055
-1.60678 1.67437 1.62072 2.83055
-1.60678 1.67437 1.62072 2.83055
-1.54122 1.774 1.60189 2.84402
-0.487449 2.52029 1.1789 2.82476
-1.52543 1.94925 0.664358 2.56279
-0.964114 2.69811 -0.0541616 2.8657
0.0749771 2.30758 -0.760342 2.43078
0.270882 2.15169 -0.395088 2.20437
-0.641413 2.12812 0.658054 2.31805
-0.343368 2.40631 1.17388 2.6993
-0.327141 1.66853 1.01202 1.97869
-0.327141 1.66853 1.01202 1.97869
0.265215 0.998981 0.901728 1.37165
1.13526 1.02262 1.19525 1.9399
1.28957 -0.195261 1.58967 2.05625
0.437371 0.488386 2.42168 2.50886
0.437371 0.488386 2.42168 2.50886
1.33243 1.5705 1.45743 2.52308
1.33243 1.5705 1.45743 2.52308
1.33243 1.5705 1.45743 2.52308
2.19195 2.23602 0.615997 3.19122
2.19195 2.23602 0.615997 3.19122
2.19195 2.23602 0.615997 3.19122
2.56997 2.43266 1.80478 3.97238
3.70428 2.345 0.997824 4.49626
3.45771 1.85878 1.4543 4.18638
3.45771 1.85878 1.4543 4.18638
3.45771 1.85878 1.4543 4.18638
4.02731 1.63576 0.823233 4.4241
3.60297 2.47723 0.138201 4.3746
3.60297 2.47723 0.138201 4.3746
2.57803 1.31206 -0.207936 2.90017
1.80542 1.82857 -0.210174 2.57826
1.80542 1.82857 -0.210174 2.57826
1.04 1.71862 -0.83722 2.17628
0.714151 0.498405 -0.611845 1.06432
-0.0458443 -0.674723 -0.708383 0.979367
-0.0458443 -0.674723 -0.708383 0.979367
-0.678526 -0.505118 -0.345704 0.913813
-0.678526 -0.505118 -0.345704 0.913813
0.111488 0.00779708 0.739856 0.74825
0.111488 0.00779708 0.739856 0.74825
0.111488 0.00779708 0.739856 0.74825
0.111488 0.00779708 0.739856 0.74825
0.111488 0.00779708 0.739856 0.74825
-0.392451 0.182226 -0.343235 0.552299
0.721539 -0.312666 0.312883 0.84633
0.721539 -0.312666 0.312883 0.84633
0.172726 -0.737452 -0.00976922 0.757473
0.172726 -0.737452 -0.00976922 0.757473
-0.605363 -0.358794 0.826318 1.08536
0.00256245 0.559993 0.647178 0.855826
0.00256245 0.559993 0.647178 0.855826
0.00256245 0.559993 0.647178 0.855826
-0.384987 0.105724 1.03006 1.10472
-0.384987 0.105724 1.03006 1.10472
-0.384987 0.105724 1.03006 1.10472
-0.384987 0.105724 1.03006 1.10472
-0.384987 0.105724 1.03006 1.10472
-0.384987 0.105724 1.03006 1.10472
-0.384987 0.105724 1.03006 1.10472
-0.384987 0.105724 1.03006 1.10472
-0.384987 0.105724 1.03006 1.10472
0.370156 -0.0887066 1.07223 1.13778
0.25595 0.119514 0.520394 0.592118
0.25595 0.119514 0.520394 0.592118
0.25595 0.119514 0.520394 0.592118
0.25595 0.119514 0.520394 0.592118
-0.182187 -0.231475 -0.0364477 0.296819
0.159775 0.0641385 0.129451 0.215405
0.159775 0.0641385 0.129451 0.215405
0.159775 0.0641385 0.129451 0.215405
0.159775 0.0641385 0.129451 0.215405
0.159775 0.0641385 0.129451 0.215405
0.159775 0.0641385 0.129451 0.215405
0.159775 0.0641385 0.129451 0.215405
0.159775 0.0641385 0.129451 0.215405
0.159775 0.0641385 0.129451 0.215405
0.159775 0.0641385 0.129451 0.215405
0.159775 0.0641385 0.129451 0.215405
0.159775 0.0641385 0.129451 0.215405
0.159775 0.0641385 0.129451 0.215405
0.159775 0.0641385 0.129451 0.215405
0.159775 0.0641385 0.129451 0.215405
0.159775 0.0641385 0.129451 0.215405
0.159775 0.0641385 0.129451 0.215405
0.159775 0.0641385 0.129451 0.215405
0.159775 0.0641385 0.129451 0.215405
0.159775 0.0641385 0.129451 0.215405
-0.773821 -0.720369 -0.605607 1.2184
-0.773821 -0.720369 -0.605607 1.2184
-0.773821 -0.720369 -0.605607 1.2184
0.0380389 0.0517126 -0.194601 0.204916
0.0380389 0.0517126 -0.194601 0.204916
-0.630816 -0.205573 -0.199792 0.692897
-0.630816 -0.205573 -0.199792 0.692897
-0.495457 0.889372 -0.339 1.07302
0.477341 -0.0964225 -0.1393 0.506513
0.582421 0.0913386 0.299364 0.661193
-0.13085 -0.513175 0.154081 0.551553
-0.13085 -0.513175 0.154081 0.551553
-0.421082 -1.32399 0.895085 1.65271
-0.421082 -1.32399 0.895085 1.65271
-1.44998 -1.05283 0.300731 1.81696
-1.44998 -1.05283 0.300731 1.81696
-1.01842 -0.523353 -0.0957707 1.14902
-1.37789 0.264087 -1.25697 1.8837
-1.22323 -0.299114 -0.118194 1.2648
-1.22323 -0.299114 -0.118194 1.2648
-1.22323 -0.299114 -0.118194 1.2648
-1.22323 -0.299114 -0.118194 1.2648
-1.22323 -0.299114 -0.118194 1.2648
-1.22323 -0.299114 -0.118194 1.2648
-1.22323 -0.299114 -0.118194 1.2648
-1.2725 -0.387226 0.227956 1.34951
-0.672104 0.421689 -0.108087 0.800767
-0.672104 0.421689 -0.108087 0.800767
0.487656 -0.709501 -0.862842 1.21889
0.487656 -0.709501 -0.862842 1.21889
0.487656 -0.709501 -0.862842 1.21889
-0.379281 0.457744 -1.06816 1.22244
-0.379281 0.457744 -1.06816 1.22244
-0.379281 0.457744 -1.06816 1.22244
-0.077561 0.296883 -0.874658 0.926921
-0.0740376 0.306974 0.147458 0.348509
-0.0740376 0.306974 0.147458 0.348509
-0.0740376 0.306974 0.147458 0.348509
0.860547 -0.763616 -0.342873 1.20051
1.95422 0.235171 0.120915 1.97203
1.95422 0.235171 0.120915 1.97203
2.49654 -0.100017 0.271353 2.51323
2.40119 0.88828 -0.178298 2.56642
2.40119 0.88828 -0.178298 2.56642
1.4266 -0.234372 1.02334 1.77126
1.4266 -0.234372 1.02334 1.77126
1.4266 -0.234372 1.02334 1.77126
0.213912 -0.671458 0.786108 1.05574
0.587684 -1.00499 0.317637 1.20676
-0.393356 -1.28564 0.689843 1.51112
-1.52301 -0.333458 -0.104162 1.56257
-1.09786 0.288926 0.385033 1.19876
-1.09786 0.288926 0.385033 1.19876
-0.349724 0.526849 0.226719 0.671772
-0.349724 0.526849 0.226719 0.671772
-0.349724 0.526849 0.226719 0.671772
-0.349724 0.526849 0.226719 0.671772
-0.349724 0.526849 0.226719 0.671772
0.683506 -0.361891 0.243582 0.81085
0.454366 -0.74561 0.258798 0.910692
-0.128872 -1.93286 0.173521 1.9449
-0.226216 -2.13921 1.27893 2.50261
-0.226216 -2.13921 1.27893 2.50261
-0.226216 -2.13921 1.27893 2.50261
-1.35991 -1.49898 0.853459 2.19652
-0.821518 -0.71925 -0.258489 1.12206
0.107426 -0.679729 0.892633 1.1271
0.107426 -0.679729 0.892633 1.1271
0.107426 -0.679729 0.892633 1.1271
0.107426 -0.679729 0.892633 1.1271
0.631706 -1.21125 -0.115015 1.37092
0.631706 -1.21125 -0.115015 1.37092
0.27 -0.118835 0.189579 0.350659
0.27 -0.118835 0.189579 0.350659
0.146439 0.606028 0.946325 1.13325
0.0476632 -0.30384 0.346914 0.463616
0.115701 -0.349988 -0.615377 0.717334
-0.797378 0.256071 0.055947 0.839353
-1.42657 -0.52581 -1.0894 1.87039
-1.22675 -0.823842 -1.87065 2.3839
-0.216256 0.130801 -0.659101 0.705897
0.0855456 -0.4065 -0.608527 0.736794
0.466241 -1.16722 0.211526 1.27457
0.830549 -0.44768 -0.940295 1.33206
-0.0901768 -0.627885 -0.514953 0.817036
-0.0901768 -0.627885 -0.514953 0.817036
-0.0901768 -0.627885 -0.514953 0.817036
0.0539849 -0.334896 -1.35635 1.39813
1.07179 -1.04073 -0.389539 1.54389
1.07179 -1.04073 -0.389539 1.54389
1.07179 -1.04073 -0.389539 1.54389
0.0825352 0.178554 -0.57729 0.609883
0.0496862 0.459124 -0.150413 0.485683
0.0496862 0.459124 -0.150413 0.485683
0.0496862 0.459124 -0.150413 0.485683
0.0496862 0.459124 -0.150413 0.485683
0.0496862 0.459124 -0.150413 0.485683
-0.5843 0.340414 0.616723 0.915225
-0.5843 0.340414 0.616723 0.915225
-0.5843 0.340414 0.616723 0.915225
-0.5843 0.340414 0.616723 0.915225
-0.5843 0.340414 0.616723 0.915225
-0.5843 0.340414 0.616723 0.915225
0.416535 -0.872834 -0.270709 1.0043
0.416535 -0.872834 -0.270709 1.0043
0.416535 -0.872834 -0.270709 1.0043
0.416535 -0.872834 -0.270709 1.0043
-0.395144 -0.657143 0.671169 1.01904
0.017712 -0.141469 1.23936 1.24753
0.017712 -0.141469 1.23936 1.24753
0.555139 0.2589 1.80653 1.90755
1.76089 0.196058 1.68505 2.4451
1.00525 -0.486848 2.87922 3.08827
1.00525 -0.486848 2.87922 3.08827
1.00525 -0.486848 2.87922 3.08827
1.10957 0.0600841 1.72851 2.05487
1.10957 0.0600841 1.72851 2.05487
1.10957 0.0600841 1.72851 2.05487
0.422666 0.278036 1.99701 2.0601
-0.326121 1.08154 2.09391 2.37919
-1.20255 0.471454 0.970805 1.61582
-1.20255 0.471454 0.970805 1.61582
-1.20255 0.471454 0.970805 1.61582
-1.20255 0.471454 0.970805 1.61582
-1.20255 0.471454 0.970805 1.61582
-1.20255 0.471454 0.970805 1.61582
-0.64619 0.343906 0.63965 0.972104
0.0095546 0.533805 -0.0732886 0.538897
-0.251042 0.518878 0.134533 0.591908
-0.251042 0.518878 0.134533 0.591908
-0.251042 0.518878 0.134533 0.591908
-0.251042 0.518878 0.134533 0.591908
-0.387211 -0.395257 -0.638575 0.844949
-0.387211 -0.395257 -0.638575 0.844949
-0.387211 -0.395257 -0.638575 0.844949
-0.387211 -0.395257 -0.638575 0.844949
0.588262 0.580415 -0.914104 1.23228
1.74331 -0.51827 -0.0555192 1.81956
2.54571 -0.172453 0.812202 2.6777
2.54571 -0.172453 0.812202 2.6777
2.86532 0.735953 0.475761 2.99634
3.31212 0.325584 -0.742928 3.41
3.31212 0.325584 -0.742928 3.41
3.31212 0.325584 -0.742928 3.41
3.31212 0.325584 -0.742928 3.41
3.11809 0.953541 0.0254605 3.26074
2.99116 -0.0255558 -0.425851 3.02143
2.99116 -0.0255558 -0.425851 3.02143
3.00806 0.938806 -0.18164 3.15638
3.76782 1.09505 -0.542461 3.96104
2.97403 1.53876 -0.103688 3.35014
2.97403 1.53876 -0.103688 3.35014
2.27646 2.24615 -1.22536 3.42476
2.27646 2.24615 -1.22536 3.42476
2.27646 2.24615 -1.22536 3.42476
2.95823 1.43219 -0.376393 3.30816
1.91308 1.0061 0.779344 2.29771
1.91308 1.0061 0.779344 2.29771
1.91308 1.0061 0.779344 2.29771
1.08074 1.35937 -0.287527 1.76027
2.19011 2.03837 -0.792301 3.09504
2.344 1.61997 -1.74977 3.3437
2.58573 1.75961 -0.692194 3.20333
2.58573 1.75961 -0.692194 3.20333
2.58573 1.75961 -0.692194 3.20333
2.79791 1.03649 -0.90875 3.11905
2.79791 1.03649 -0.90875 3.11905
2.3323 1.3583 -1.1375 2.92891
1.30316 1.32037 -1.23754 2.23005
0.674076 0.287218 -1.20174 1.4075
0.674076 0.287218 -1.20174 1.4075
0.433648 0.194766 -0.898939 1.0169
