x y z R
1.59765 2.3643 1.52318 3.23458
2.61532 1.67487 3.27768 4.51534
-0.31494 0.588735 4.76437 4.81092
2.0064 -0.825288 3.96752 4.52194
-0.781222 -0.80033 3.04556 3.24442
-0.781222 -0.80033 3.04556 3.24442
-0.781222 -0.80033 3.04556 3.24442
-0.781222 -0.80033 3.04556 3.24442
0.896967 -0.945059 0.940843 1.60713
0.74835 0.113197 1.64086 1.807
0.74835 0.113197 1.64086 1.807
0.74835 0.113197 1.64086 1.807
0.74835 0.113197 1.64086 1.807
0.74835 0.113197 1.64086 1.807
1.35137 2.57713 1.09575 3.10942
1.35137 2.57713 1.09575 3.10942
1.94382 5.09726 3.79594 6.64603
1.94382 5.09726 3.79594 6.64603
0.369063 3.49887 2.1056 4.10023
0.369063 3.49887 2.1056 4.10023
0.369063 3.49887 2.1056 4.10023
0.369063 3.49887 2.1056 4.10023
0.369063 3.49887 2.1056 4.10023
0.369063 3.49887 2.1056 4.10023
0.369063 3.49887 2.1056 4.10023
-0.193559 1.5961 1.4102 2.13861
-0.193559 1.5961 1.4102 2.13861
-0.193559 1.5961 1.4102 2.13861
2.13296 0.990974 2.3238 3.3063
2.13296 0.990974 2.3238 3.3063
0.855749 0.740872 4.25655 4.40448
0.162916 1.01296 6.30115 6.38413
1.42937 -0.613932 4.59239 4.84871
0.950202 -3.20842 2.68491 4.29017
-0.508549 -1.85384 1.75142 2.60054
-0.508549 -1.85384 1.75142 2.60054
-0.508549 -1.85384 1.75142 2.60054
-0.508549 -1.85384 1.75142 2.60054
-0.508549 -1.85384 1.75142 2.60054
1.41558 -0.0479692 3.30757 3.59808
1.41558 -0.0479692 3.30757 3.59808
1.41558 -0.0479692 3.30757 3.59808
-1.37681 1.9196 2.89368 3.73548
-1.37681 1.9196 2.89368 3.73548
-0.543028 -0.396152 3.2929 3.3608
-0.543028 -0.396152 3.2929 3.3608
-0.806298 -0.273955 1.08433 1.37875
1.18062 1.27089 2.2126 2.81152
0.855948 2.59201 3.61597 4.53061
0.897655 -0.285047 3.33793 3.46826
0.897655 -0.285047 3.33793 3.46826
0.897655 -0.285047 3.33793 3.46826
0.897655 -0.285047 3.33793 3.46826
0.897655 -0.285047 3.33793 3.46826
0.897655 -0.285047 3.33793 3.46826
-0.79222 -1.80773 3.02162 3.60912
-0.870832 -0.256185 1.36627 1.64032
0.696323 2.05015 3.35549 3.99341
2.29223 -0.709711 2.77563 3.66907
2.29223 -0.709711 2.77563 3.66907
2.29223 -0.709711 2.77563 3.66907
2.29223 -0.709711 2.77563 3.66907
2.29223 -0.709711 2.77563 3.66907
2.29223 -0.709711 2.77563 3.66907
-0.164416 1.96401 3.04786 3.62958
-0.348872 1.09457 3.97754 4.14012
-0.348872 1.09457 3.97754 4.14012
-0.348872 1.09457 3.97754 4.14012
-0.348872 1.09457 3.97754 4.14012
-0.348872 1.09457 3.97754 4.14012
-0.348872 1.09457 3.97754 4.14012
1.08066 -0.329432 2.05157 2.34207
1.08066 -0.329432 2.05157 2.34207
1.08066 -0.329432 2.05157 2.34207
1.08066 -0.329432 2.05157 2.34207
-1.00925 -0.0520684 2.7305 2.91152
-1.00925 -0.0520684 2.7305 2.91152
-1.13415 -0.791957 0.849492 1.62331
-1.13086 -2.19897 1.75342 3.03131
0.376575 -0.0455494 4.65009 4.66553
0.376575 -0.0455494 4.65009 4.66553
0.376575 -0.0455494 4.65009 4.66553
2.0096 -1.75353 2.42398 3.60404
2.0096 -1.75353 2.42398 3.60404
3.68629 0.099184 2.40192 4.40089
2.86283 -1.96925 3.80154 5.15028
1.64095 -0.0503066 4.2993 4.60209
3.21102 -0.606644 6.07922 6.90185
2.40511 -0.326472 8.11578 8.47095
3.24601 -0.174259 6.8047 7.54128
2.1823 -3.03478 4.65707 5.97165
-0.00206749 -0.626098 3.84528 3.89592
-0.0817232 -0.40124 2.98403 3.012
-0.0817232 -0.40124 2.98403 3.012
-1.86028 0.130698 5.52932 5.83533
-1.79299 2.84104 3.18627 4.63019
-1.71629 2.20042 4.27709 5.10696
-1.74969 2.77925 2.15026 3.92547
-1.74969 2.77925 2.15026 3.92547
-0.95709 3.46201 3.87044 5.28033
0.350828 1.37287 6.69665 6.84492
-2.38212 0.593727 7.03635 7.45233
0.3899 0.350758 6.46357 6.48481
-0.34556 3.26657 3.84103 5.05405
-1.22003 1.48174 3.16141 3.69845
-1.22003 1.48174 3.16141 3.69845
-1.22003 1.48174 3.16141 3.69845
-1.22003 1.48174 3.16141 3.69845
-1.2228 -0.775257 2.95598 3.29152
-1.2228 -0.775257 2.95598 3.29152
-1.2228 -0.775257 2.95598 3.29152
-2.12717 0.355082 4.17637 4.70032
-2.12717 0.355082 4.17637 4.70032
-2.12717 0.355082 4.17637 4.70032
-0.328037 0.501702 1.97023 2.0594
-0.328037 0.501702 1.97023 2.0594
-0.328037 0.501702 1.97023 2.0594
-0.328037 0.501702 1.97023 2.0594
0.857156 1.02608 4.42563 4.62317
0.857156 1.02608 4.42563 4.62317
-0.42201 -0.0843229 1.67507 1.72947
-0.42201 -0.0843229 1.67507 1.72947
-0.42201 -0.0843229 1.67507 1.72947
-0.42201 -0.0843229 1.67507 1.72947
-0.42201 -0.0843229 1.67507 1.72947
-0.42201 -0.0843229 1.67507 1.72947
0.851379 1.64592 3.26894 3.75764
0.435274 0.818059 0.990577 1.35644
0.435274 0.818059 0.990577 1.35644
0.435274 0.818059 0.990577 1.35644
0.435274 0.818059 0.990577 1.35644
0.435274 0.818059 0.990577 1.35644
0.435274 0.818059 0.990577 1.35644
1.42501 2.14167 1.48037 2.96798
1.42501 2.14167 1.48037 2.96798
0.325602 1.68533 1.46189 2.25465
0.325602 1.68533 1.46189 2.25465
0.325602 1.68533 1.46189 2.25465
0.258771 -0.0463747 -0.980691 1.01532
0.258771 -0.0463747 -0.980691 1.01532
0.258771 -0.0463747 -0.980691 1.01532
0.258771 -0.0463747 -0.980691 1.01532
0.258771 -0.0463747 -0.980691 1.01532
0.258771 -0.0463747 -0.980691 1.01532
0.258771 -0.0463747 -0.980691 1.01532
0.258771 -0.0463747 -0.980691 1.01532
0.258771 -0.0463747 -0.980691 1.01532
0.258771 -0.0463747 -0.980691 1.01532
0.258771 -0.0463747 -0.980691 1.01532
0.258771 -0.0463747 -0.980691 1.01532
0.258771 -0.0463747 -0.980691 1.01532
1.12569 -1.1651 -2.30138 2.81442
0.425959 0.111298 -5.18247 5.20114
0.425959 0.111298 -5.18247 5.20114
0.425959 0.111298 -5.18247 5.20114
0.425959 0.111298 -5.18247 5.20114
0.425959 0.111298 -5.18247 5.20114
-1.4841 0.107076 -4.43117 4.67432
-1.4841 0.107076 -4.43117 4.67432
1.40022 0.845949 -3.20236 3.59601
1.40022 0.845949 -3.20236 3.59601
1.40022 0.845949 -3.20236 3.59601
1.40022 0.845949 -3.20236 3.59601
2.15247 0.434839 -1.06035 2.43856
2.15247 0.434839 -1.06035 2.43856
2.51297 2.66617 -2.89561 4.66991
-0.272491 1.20167 -4.56823 4.73149
-0.272491 1.20167 -4.56823 4.73149
-0.272491 1.20167 -4.56823 4.73149
-0.658868 -0.854487 -4.92937 5.04609
-0.658868 -0.854487 -4.92937 5.04609
-0.658868 -0.854487 -4.92937 5.04609
-0.255623 -3.37126 -4.49732 5.62642
-0.255623 -3.37126 -4.49732 5.62642
-0.255623 -3.37126 -4.49732 5.62642
1.29772 -2.16507 -5.21561 5.79432
-0.812447 -0.925436 -2.82828 3.08475
-0.812447 -0.925436 -2.82828 3.08475
-0.812447 -0.925436 -2.82828 3.08475
-0.812447 -0.925436 -2.82828 3.08475
-0.812447 -0.925436 -2.82828 3.08475
-0.812447 -0.925436 -2.82828 3.08475
-0.812447 -0.925436 -2.82828 3.08475
-0.812447 -0.925436 -2.82828 3.08475
0.13221 1.1235 -3.16182 3.3581
-0.342741 -0.634368 -3.72747 3.79657
-0.736349 -2.27877 -6.4334 6.86466
-1.64922 -0.785957 -5.70042 5.98602
-1.64922 -0.785957 -5.70042 5.98602
-2.06537 -3.36055 -3.75061 5.44299
0.533028 -4.88624 -2.02065 5.31436
0.533028 -4.88624 -2.02065 5.31436
0.616726 -4.09908 -2.16296 4.6756
0.616726 -4.09908 -2.16296 4.6756
-0.869368 -2.34423 -2.39148 3.45982
-3.58868 -0.423107 -1.03607 3.75913
-2.01914 1.71529 -2.99618 3.99954
0.632298 0.630263 -1.5908 1.82419
0.632298 0.630263 -1.5908 1.82419
-0.229627 -0.746177 -2.68706 2.79818
-0.229627 -0.746177 -2.68706 2.79818
0.461699 -1.80601 -0.389477 1.90434
1.91291 0.824236 -2.44545 3.2123
1.91291 0.824236 -2.44545 3.2123
1.91291 0.824236 -2.44545 3.2123
0.44331 -0.342525 -2.92873 2.98183
0.44331 -0.342525 -2.92873 2.98183
2.99116 0.370367 -2.84554 4.14503
1.32956 2.04772 -1.69176 2.97034
1.32956 2.04772 -1.69176 2.97034
1.32956 2.04772 -1.69176 2.97034
1.32956 2.04772 -1.69176 2.97034
0.0425516 1.44902 -1.34769 1.97933
0.0425516 1.44902 -1.34769 1.97933
-0.942035 2.03186 -2.42629 3.30193
0.873141 -0.60118 -2.11248 2.36355
0.873141 -0.60118 -2.11248 2.36355
-1.47721 -2.09777 -0.844924 2.70123
-1.47721 -2.09777 -0.844924 2.70123
-3.971 0.515136 -3.41899 5.26532
-3.971 0.515136 -3.41899 5.26532
-4.45263 1.03749 -3.07328 5.50885
-4.45263 1.03749 -3.07328 5.50885
-2.13722 0.527221 -2.18569 3.10208
-1.57082 -1.15185 -3.76136 4.23581
-1.57082 -1.15185 -3.76136 4.23581
-4.38015 0.00236427 -2.20598 4.90429
-4.38015 0.00236427 -2.20598 4.90429
-2.11565 2.47412 -4.84741 5.83907
-2.11565 2.47412 -4.84741 5.83907
-2.11565 2.47412 -4.84741 5.83907
0.715905 2.58481 -3.46451 4.38139
0.900219 2.17766 -6.0354 6.4791
3.66239 1.00039 -6.1298 7.2103
3.66239 1.00039 -6.1298 7.2103
3.66239 1.00039 -6.1298 7.2103
3.66239 1.00039 -6.1298 7.2103
5.1758 0.156074 -3.41842 6.20475
2.28331 0.540666 -4.9775 5.50284
2.28331 0.540666 -4.9775 5.50284
3.08527 2.28078 -6.01371 7.13341
3.0778 1.75876 -3.90433 5.27351
3.0778 1.75876 -3.90433 5.27351
3.0778 1.75876 -3.90433 5.27351
3.0778 1.75876 -3.90433 5.27351
3.0778 1.75876 -3.90433 5.27351
3.0778 1.75876 -3.90433 5.27351
3.0778 1.75876 -3.90433 5.27351
3.0778 1.75876 -3.90433 5.27351
1.38791 0.838487 -3.24045 3.62352
1.38791 0.838487 -3.24045 3.62352
1.4029 -1.17933 -3.90077 4.30987
1.4029 -1.17933 -3.90077 4.30987
1.3277 -3.17154 -2.37999 4.1816
1.3277 -3.17154 -2.37999 4.1816
1.3277 -3.17154 -2.37999 4.1816
1.3277 -3.17154 -2.37999 4.1816
1.22242 -1.25411 -2.39337 2.96569
-0.870991 0.821891 -0.88126 1.48686
-2.03228 0.941144 -2.37111 3.26161
-4.97012 -1.81954 -2.29646 5.76945
-4.97012 -1.81954 -2.29646 5.76945
-2.64516 -0.980481 -2.38701 3.69541
-2.64516 -0.980481 -2.38701 3.69541
-1.3855 1.06675 -4.71012 5.02422
-2.95386 -0.414807 -2.54995 3.92424
-2.52925 -2.25617 -3.74907 5.05401
-2.52925 -2.25617 -3.74907 5.05401
-2.52925 -2.25617 -3.74907 5.05401
-5.197 -3.65257 -4.05944 7.53851
-5.197 -3.65257 -4.05944 7.53851
-3.27963 -4.41799 -2.99479 6.26446
-3.10661 -2.06824 -2.9298 4.74472
-3.10661 -2.06824 -2.9298 4.74472
-3.10661 -2.06824 -2.9298 4.74472
-3.10661 -2.06824 -2.9298 4.74472
-2.2929 -2.74799 -2.89983 4.60628
-2.23271 -1.7064 -1.88338 3.38289
-2.58128 0.988718 -1.68563 3.23758
0.0625064 0.938896 -2.84349 2.99514
1.02756 2.39972 -2.93496 3.92792
1.02756 2.39972 -2.93496 3.92792
0.781317 0.724233 -0.742449 1.29854
0.781317 0.724233 -0.742449 1.29854
0.781317 0.724233 -0.742449 1.29854
0.15054 1.98775 -2.00492 2.82728
0.775013 2.50546 -2.73396 3.78847
2.44822 0.674541 -5.41404 5.98002
0.834104 -2.03341 -7.83441 8.13686
3.19681 -2.73268 -7.43068 8.53827
1.44335 -4.22648 -5.38876 6.99894
1.44335 -4.22648 -5.38876 6.99894
1.36178 -2.24984 -6.48378 6.99683
1.36178 -2.24984 -6.48378 6.99683
-1.13498 -2.82157 -7.70822 8.2865
1.48769 -0.985993 -9.71276 9.87538
-0.636162 -3.44051 -10.3012 10.8792
-0.636162 -3.44051 -10.3012 10.8792
1.34897 -4.20071 -8.81286 9.85556
1.34897 -4.20071 -8.81286 9.85556
4.03698 -4.39481 -6.32188 8.69355
4.03698 -4.39481 -6.32188 8.69355
1.52774 -5.73907 -8.03358 9.99046
0.486222 -4.62426 -6.9529 8.36439
0.486222 -4.62426 -6.9529 8.36439
0.486222 -4.62426 -6.9529 8.36439
-1.40873 -2.89229 -4.74016 5.72879
-2.30261 -3.79815 -4.03609 6.0015
-3.34029 -1.13876 -5.5218 6.55322
-4.3199 -0.773072 -2.65381 5.12854
-4.3199 -0.773072 -2.65381 5.12854
-2.56236 -1.2958 -3.04705 4.1868
-2.7635 -2.87602 -3.56664 5.35064
-4.09484 -0.934199 -2.30694 4.79191
-1.54224 0.619716 -2.34249 2.87225
-1.54224 0.619716 -2.34249 2.87225
-1.54224 0.619716 -2.34249 2.87225
-1.54224 0.619716 -2.34249 2.87225
-1.54224 0.619716 -2.34249 2.87225
-1.54224 0.619716 -2.34249 2.87225
-1.00094 0.521645 -2.62094 2.85365
0.544808 1.60787 -3.9051 4.25815
0.544808 1.60787 -3.9051 4.25815
0.0952179 1.43737 -4.53063 4.75412
0.0952179 1.43737 -4.53063 4.75412
0.237135 -0.879706 -1.96902 2.1696
0.237135 -0.879706 -1.96902 2.1696
0.237135 -0.879706 -1.96902 2.1696
0.237135 -0.879706 -1.96902 2.1696
0.854912 -1.14096 -4.02837 4.27322
0.854912 -1.14096 -4.02837 4.27322
3.11485 -1.6493 -4.16889 5.45913
3.11485 -1.6493 -4.16889 5.45913
4.55852 -1.25261 -4.38848 6.45042
3.42818 -1.41129 -6.73849 7.691
1.83199 -2.73715 -8.16095 8.80053
1.83199 -2.73715 -8.16095 8.80053
1.88916 -3.02036 -6.91981 7.78301
1.88916 -3.02036 -6.91981 7.78301
1.88916 -3.02036 -6.91981 7.78301
1.88916 -3.02036 -6.91981 7.78301
1.88916 -3.02036 -6.91981 7.78301
0.50147 -3.62618 -6.76308 7.69025
0.50147 -3.62618 -6.76308 7.69025
0.50147 -3.62618 -6.76308 7.69025
-1.30032 -1.80938 -4.96291 5.44015
-1.30032 -1.80938 -4.96291 5.44015
0.84042 -2.48482 -5.25326 5.87174
0.84042 -2.48482 -5.25326 5.87174
0.84042 -2.48482 -5.25326 5.87174
-0.286433 -1.85389 -7.52097 7.75139
-0.286433 -1.85389 -7.52097 7.75139
-0.286433 -1.85389 -7.52097 7.75139
-0.286433 -1.85389 -7.52097 7.75139
-0.286433 -1.85389 -7.52097 7.75139
0.439532 -0.0142484 -5.307 5.32519
-0.476855 -1.91001 -5.47042 5.81386
0.92281 -0.0645513 -6.03057 6.10111
0.92281 -0.0645513 -6.03057 6.10111
0.930274 -3.00961 -3.28273 4.54967
0.930274 -3.00961 -3.28273 4.54967
0.930274 -3.00961 -3.28273 4.54967
0.168887 -2.56176 -4.62641 5.29101
0.168887 -2.56176 -4.62641 5.29101
0.726382 -5.01795 -5.20615 7.26715
1.61962 -5.48616 -4.48438 7.26848
-1.2965 -5.79986 -4.23012 7.29474
-1.73367 -4.19603 -2.20757 5.04833
-1.28467 -4.47273 -3.29243 5.70051
-0.45983 -5.73844 -2.12326 6.13591
-0.45983 -5.73844 -2.12326 6.13591
-0.45983 -5.73844 -2.12326 6.13591
-0.582998 -3.7749 0.603522 3.86704
-0.582998 -3.7749 0.603522 3.86704
-2.24312 -4.96355 0.363727 5.459
-2.24312 -4.96355 0.363727 5.459
-3.64065 -6.69175 2.3988 7.98674
-5.94062 -4.31122 4.69538 8.71344
-4.24046 -2.80389 2.15984 5.52342
-2.68826 -2.66179 1.12614 3.94716
-2.68826 -2.66179 1.12614 3.94716
-2.68826 -2.66179 1.12614 3.94716
-0.173739 -1.03236 3.88063 4.01936
-1.5626 -2.78983 3.74688 4.92585
1.22491 -2.43935 1.88717 3.31847
1.22491 -2.43935 1.88717 3.31847
1.60104 0.271443 2.34844 2.8552
1.60104 0.271443 2.34844 2.8552
0.331281 -2.5498 3.72224 4.52397
-0.498858 -1.08939 1.19556 1.69263
-1.39614 0.27898 1.36819 1.97458
-1.39614 0.27898 1.36819 1.97458
-1.39614 0.27898 1.36819 1.97458
-1.39614 0.27898 1.36819 1.97458
-1.39614 0.27898 1.36819 1.97458
-1.39614 0.27898 1.36819 1.97458
-1.39614 0.27898 1.36819 1.97458
-1.39614 0.27898 1.36819 1.97458
0.395824 -1.94509 2.71817 3.36579
0.395824 -1.94509 2.71817 3.36579
0.395824 -1.94509 2.71817 3.36579
0.395824 -1.94509 2.71817 3.36579
-1.37917 0.582149 3.18419 3.51853
0.83305 -1.00537 3.19463 3.45114
0.83305 -1.00537 3.19463 3.45114
-0.934906 -3.13312 3.24819 4.60882
-0.934906 -3.13312 3.24819 4.60882
-0.934906 -3.13312 3.24819 4.60882
-1.79961 -3.24443 5.61877 6.73316
0.334411 -2.31099 5.23433 5.73155
-1.45785 -0.070549 5.64414 5.8298
-2.51511 1.62107 5.09258 5.90661
-2.51511 1.62107 5.09258 5.90661
-2.51511 1.62107 5.09258 5.90661
-0.902397 2.62724 4.79305 5.53986
-3.08055 0.760616 3.3407 4.60746
-3.08055 0.760616 3.3407 4.60746
-2.07694 2.65727 4.92299 5.96746
-4.05744 1.68235 2.40303 5.00676
-4.05744 1.68235 2.40303 5.00676
-5.04813 -1.2183 4.01112 6.56178
-5.6651 0.704668 2.54238 6.24929
-4.56597 3.60877 4.78142 7.53215
-4.56597 3.60877 4.78142 7.53215
-4.6395 6.11548 2.57566 8.0968
-4.32299 4.64692 4.82543 7.97288
-4.32299 4.64692 4.82543 7.97288
-2.06059 3.21257 3.48941 5.17132
-4.47205 0.361693 3.97178 5.99209
-2.41748 0.432719 2.48413 3.49319
-2.41748 0.432719 2.48413 3.49319
-3.3999 -1.609 3.76372 5.32107
-2.86861 0.263207 1.60074 3.29554
-1.93294 -1.41695 -1.36466 2.75796
-2.32377 -3.20849 -3.06987 5.01183
-2.32377 -3.20849 -3.06987 5.01183
-2.32377 -3.20849 -3.06987 5.01183
-2.32377 -3.20849 -3.06987 5.01183
-2.32377 -3.20849 -3.06987 5.01183
-4.16844 -2.65292 -1.54971 5.17837
-4.16844 -2.65292 -1.54971 5.17837
-4.16844 -2.65292 -1.54971 5.17837
-2.42736 -3.48623 -4.02443 5.85166
-2.42736 -3.48623 -4.02443 5.85166
-0.294329 -1.60548 -6.46997 6.67268
0.090293 -2.15923 -7.27307 7.58735
0.090293 -2.15923 -7.27307 7.58735
-0.0317683 -3.52499 -7.55735 8.33908
-1.29416 -1.61097 -5.48971 5.86575
-1.29416 -1.61097 -5.48971 5.86575
-0.214576 -3.3999 -3.05139 4.57343
1.19324 -3.53976 -2.68771 4.6019
1.6287 -3.87663 -2.10884 4.70406
1.6287 -3.87663 -2.10884 4.70406
1.6287 -3.87663 -2.10884 4.70406
-0.12597 -5.37819 -1.80562 5.6746
-1.68375 -4.53399 -3.22626 5.81385
-1.94005 -5.54846 -3.23329 6.70845
-1.94005 -5.54846 -3.23329 6.70845
-0.661499 -4.32368 -3.15691 5.39424
-0.277177 -2.56532 -1.40383 2.93742
0.5735 -1.93015 -1.97295 2.81903
-0.20516 0.840502 -3.20484 3.31956
-0.98015 -0.450858 -1.3964 1.76463
-0.98015 -0.450858 -1.3964 1.76463
1.94706 -1.79974 1.17564 2.90039
1.94706 -1.79974 1.17564 2.90039
1.94706 -1.79974 1.17564 2.90039
1.94706 -1.79974 1.17564 2.90039
1.94706 -1.79974 1.17564 2.90039
1.94706 -1.79974 1.17564 2.90039
1.94706 -1.79974 1.17564 2.90039
1.94706 -1.79974 1.17564 2.90039
-0.959068 -3.5404 4.12282 5.51833
-0.959068 -3.5404 4.12282 5.51833
-0.959068 -3.5404 4.12282 5.51833
-0.959068 -3.5404 4.12282 5.51833
-3.21571 -1.21104 2.64479 4.33616
-1.13943 -3.15787 1.23235 3.57619
-1.13943 -3.15787 1.23235 3.57619
-1.13943 -3.15787 1.23235 3.57619
-2.5136 -4.50418 1.08806 5.27159
-2.5136 -4.50418 1.08806 5.27159
-0.219712 -5.68515 1.1778 5.81002
-2.72451 -2.87889 1.78428 4.34679
-2.72451 -2.87889 1.78428 4.34679
-2.72451 -2.87889 1.78428 4.34679
-2.72451 -2.87889 1.78428 4.34679
-0.968782 -2.91782 1.58296 3.45803
0.541887 -1.88759 1.70104 2.59811
-1.40773 -2.245 3.6002 4.47025
0.639828 -1.34472 1.49969 2.11346
0.639828 -1.34472 1.49969 2.11346
0.639828 -1.34472 1.49969 2.11346
-2.16793 -1.62139 -0.463771 2.74662
0.575108 -0.695489 -2.78374 2.92638
1.919 0.829491 -1.56677 2.61254
1.919 0.829491 -1.56677 2.61254
1.919 0.829491 -1.56677 2.61254
4.53563 2.64836 1.1225 5.37082
3.69725 1.83326 1.11491 4.27475
3.69725 1.83326 1.11491 4.27475
4.85986 1.40475 1.35207 5.23638
1.95956 1.66815 -0.483655 2.6185
2.98734 3.43016 1.31503 4.73492
2.08015 5.06331 -1.22855 5.61013
1.3437 2.46946 1.1533 3.03873
1.3437 2.46946 1.1533 3.03873
3.81207 0.813522 3.41205 5.18032
3.81207 0.813522 3.41205 5.18032
3.62247 -1.52813 6.12935 7.28192
1.37043 -0.807684 5.8062 6.02016
1.37043 -0.807684 5.8062 6.02016
2.76371 -2.29934 3.41513 4.95864
0.0705997 -0.578169 3.11831 3.17225
0.0705997 -0.578169 3.11831 3.17225
1.35428 -0.34536 5.32845 5.5087
3.22948 -2.11585 2.97468 4.87392
1.29968 0.679692 4.36407 4.60394
2.41138 3.14769 6.10751 7.28179
2.87375 0.885474 4.92273 5.76851
2.87375 0.885474 4.92273 5.76851
0.601955 3.27885 5.43454 6.37553
-0.374779 5.18202 4.95929 7.1825
-0.374779 5.18202 4.95929 7.1825
0.649265 4.96453 5.33253 7.31464
-1.29604 2.98823 4.79444 5.79619
-1.29604 2.98823 4.79444 5.79619
0.737627 1.30151 6.96298 7.12188
0.737627 1.30151 6.96298 7.12188
0.737627 1.30151 6.96298 7.12188
-2.10049 -0.538523 6.14604 6.51735
-0.980282 -2.87012 8.2055 8.74807
-3.87321 -1.10521 5.46658 6.79019
-2.72639 -0.144062 5.78744 6.39909
-2.72639 -0.144062 5.78744 6.39909
-2.72639 -0.144062 5.78744 6.39909
-2.72639 -0.144062 5.78744 6.39909
-1.31895 -0.656877 6.01763 6.1954
-1.31895 -0.656877 6.01763 6.1954
-3.09049 1.86216 4.19322 5.53189
-1.67571 -0.678189 2.26482 2.89782
-0.350963 -1.90878 3.1863 3.73083
2.59017 -1.45831 3.52535 4.61126
2.93611 -0.26229 3.45662 4.54288
2.93611 -0.26229 3.45662 4.54288
2.93611 -0.26229 3.45662 4.54288
2.93611 -0.26229 3.45662 4.54288
2.93611 -0.26229 3.45662 4.54288
1.82813 1.32867 3.28367 3.98621
1.82813 1.32867 3.28367 3.98621
-0.741897 0.274946 5.07714 5.13842
-0.741897 0.274946 5.07714 5.13842
-0.741897 0.274946 5.07714 5.13842
0.781254 2.63785 5.15321 5.84159
-1.29668 0.282199 2.27839 2.63667
-1.29668 0.282199 2.27839 2.63667
-1.29668 0.282199 2.27839 2.63667
-1.29668 0.282199 2.27839 2.63667
-1.29668 0.282199 2.27839 2.63667
-1.29668 0.282199 2.27839 2.63667
-1.29668 0.282199 2.27839 2.63667
-1.29668 0.282199 2.27839 2.63667
-0.618786 -0.466602 2.0129 2.15694
-0.0134668 -0.018881 4.72294 4.723
-1.73226 1.14468 2.73226 3.43166
-1.73226 1.14468 2.73226 3.43166
-1.73226 1.14468 2.73226 3.43166
0.846043 0.266685 4.69425 4.77733
0.846043 0.266685 4.69425 4.77733
1.7561 -1.17849 4.6183 5.07951
1.7561 -1.17849 4.6183 5.07951
1.7561 -1.17849 4.6183 5.07951
1.7561 -1.17849 4.6183 5.07951
1.7561 -1.17849 4.6183 5.07951
-0.419741 1.09664 3.68037 3.86315
0.568431 1.09533 2.94618 3.19418
-2.39452 -1.02945 1.81669 3.17709
-2.39452 -1.02945 1.81669 3.17709
0.443612 -2.29984 2.60461 3.50286
0.443612 -2.29984 2.60461 3.50286
0.126755 -3.21293 2.06177 3.81967
0.126755 -3.21293 2.06177 3.81967
1.63152 -0.8662 3.04293 3.55972
0.727917 0.838644 3.83445 3.99201
-0.542235 -1.53432 3.00485 3.41721
-0.542235 -1.53432 3.00485 3.41721
2.19238 -1.58336 2.20311 3.48817
2.19238 -1.58336 2.20311 3.48817
2.19238 -1.58336 2.20311 3.48817
0.365347 -3.48106 1.5891 3.84402
0.365347 -3.48106 1.5891 3.84402
0.365347 -3.48106 1.5891 3.84402
0.365347 -3.48106 1.5891 3.84402
-0.106171 -4.16687 4.33679 6.01514
-0.62655 -4.03898 5.77749 7.07709
0.94743 -1.65637 7.40265 7.64464
0.94743 -1.65637 7.40265 7.64464
0.94743 -1.65637 7.40265 7.64464
1.68062 -2.129 7.77412 8.23371
0.00345399 -0.388094 6.78188 6.79298
0.00345399 -0.388094 6.78188 6.79298
0.00345399 -0.388094 6.78188 6.79298
1.92573 -1.98149 8.17527 8.62959
4.20178 -3.21632 7.0912 8.84787
4.20178 -3.21632 7.0912 8.84787
4.20178 -3.21632 7.0912 8.84787
6.01586 -4.07078 4.16415 8.37269
3.53702 -3.85204 5.37692 7.50067
1.78911 -1.98661 3.10567 4.0979
-1.02093 -2.23431 2.36807 3.41207
-2.04882 -1.33812 3.93522 4.63402
-2.04882 -1.33812 3.93522 4.63402
0.883796 -2.29884 5.79824 6.29963
-0.479 -2.17636 6.04148 6.43937
2.17838 -3.94282 3.81408 5.90241
2.02538 -4.2376 5.20727 7.01249
1.51924 -4.87227 4.86874 7.05349
-1.43799 -6.34519 4.30783 7.80299
-1.43799 -6.34519 4.30783 7.80299
-1.16462 -3.38263 3.74904 5.18207
0.851444 -3.83569 4.46306 5.94613
0.851444 -3.83569 4.46306 5.94613
0.851444 -3.83569 4.46306 5.94613
0.851444 -3.83569 4.46306 5.94613
2.50981 -1.56118 3.48144 4.56693
0.843756 -0.567932 2.17486 2.40094
1.35846 -3.11828 2.92048 4.48311
1.35846 -3.11828 2.92048 4.48311
1.64404 -4.89791 3.89476 6.47005
1.64404 -4.89791 3.89476 6.47005
-0.0223474 -2.89675 5.21489 5.96546
1.77197 0.0406485 4.26733 4.62079
1.77197 0.0406485 4.26733 4.62079
1.39942 -1.50008 3.58897 4.13392
1.08784 -0.87245 6.00598 6.16574
4.05231 1.79357 5.13012 6.7791
3.08685 3.49443 2.93139 5.50752
3.08685 3.49443 2.93139 5.50752
3.08685 3.49443 2.93139 5.50752
0.218548 3.54977 1.49259 3.857
0.218548 3.54977 1.49259 3.857
0.218548 3.54977 1.49259 3.857
-0.485105 2.2516 2.59231 3.46772
-1.21186 2.39077 1.04221 2.87587
-1.21186 2.39077 1.04221 2.87587
0.228797 2.0869 2.40195 3.19012
0.228797 2.0869 2.40195 3.19012
0.228797 2.0869 2.40195 3.19012
0.228797 2.0869 2.40195 3.19012
